nu_cm^-1,lambda_nm,k_cm^-1,sigma_cm2_per_molecule
10707.849545,933.8943321882472,3.990738545306213e-23,1.5660743302204187e-42
10707.839544999999,933.8952043476853,3.990933104490444e-23,1.5661506805351973e-42
10707.829545,933.8960765087525,3.9911276062669385e-23,1.5662270083216187e-42
10707.819545,933.8969486714486,3.991322050627766e-23,1.566303313576571e-42
10707.809545,933.8978208357739,3.991516437564949e-23,1.566379596296924e-42
10707.799545,933.8986930017282,3.991710767070515e-23,1.5664558564795483e-42
10707.789545,933.8995651693116,3.9919050391365396e-23,1.5665320941213345e-42
10707.779545,933.900437338524,3.992099253755099e-23,1.5666083092191732e-42
10707.769545,933.9013095093653,3.992293410918241e-23,1.566684501769944e-42
10707.759544999999,933.9021816818357,3.992487510618119e-23,1.566760671770567e-42
10707.749544999999,933.9030538559352,3.992681552846795e-23,1.5668368192179272e-42
10707.739545,933.9039260316637,3.9928755375963577e-23,1.5669129441089208e-42
10707.729545,933.9047982090212,3.9930694648590305e-23,1.566989046440495e-42
10707.719545,933.9056703880079,3.993263334626892e-23,1.5670651262095423e-42
10707.709545,933.9065425686236,3.993457146892111e-23,1.5671411834129884e-42
10707.699545,933.9074147508685,3.993650901646851e-23,1.5672172180477587e-42
10707.689545,933.9082869347424,3.9938445988832677e-23,1.567293230110775e-42
10707.679544999999,933.9091591202454,3.9940382385935613e-23,1.567369219598976e-42
10707.669544999999,933.9100313073774,3.9942318207699505e-23,1.5674451865093085e-42
10707.659545,933.9109034961383,3.994425345404573e-23,1.5675211308386866e-42
10707.649545,933.9117756865286,3.9946188124897394e-23,1.5675970525840936e-42
10707.639545,933.9126478785479,3.994812222017659e-23,1.5676729517424715e-42
10707.629545,933.9135200721963,3.9950055739805527e-23,1.5677488283107678e-42
10707.619545,933.9143922674739,3.9951988683706775e-23,1.567824682285944e-42
10707.609545,933.9152644643806,3.9953921051803364e-23,1.5679005136649793e-42
10707.599545,933.9161366629163,3.995585284401757e-23,1.567976322444824e-42
10707.589544999999,933.9170088630813,3.99577840602725e-23,1.5680521086224604e-42
10707.579545,933.9178810648751,3.9959714700491026e-23,1.5681278721948618e-42
10707.569545,933.9187532682982,3.996164476459668e-23,1.5682036131590277e-42
10707.559545,933.9196254733506,3.9963574252512695e-23,1.5682793315119447e-42
10707.549545,933.920497680032,3.996550316416199e-23,1.5683550272505888e-42
10707.539545,933.9213698883426,3.996743149946839e-23,1.5684307003719703e-42
10707.529545,933.9222420982823,3.9969359258355285e-23,1.568506350873083e-42
10707.519545,933.9231143098511,3.997128644074657e-23,1.56858197875094e-42
10707.509544999999,933.9239865230493,3.9973213046565923e-23,1.568657584002547e-42
10707.499544999999,933.9248587378764,3.997513907573719e-23,1.5687331666249145e-42
10707.489545,933.9257309543326,3.99770645281844e-23,1.568808726615062e-42
10707.479545,933.9266031724181,3.99789894038321e-23,1.5688842639700277e-42
10707.469545,933.9274753921329,3.9980913702604345e-23,1.568959778686832e-42
10707.459545,933.9283476134768,3.9982837424425476e-23,1.5690352707625055e-42
10707.449545,933.9292198364499,3.9984760569220005e-23,1.5691107401940863e-42
10707.439545,933.9300920610522,3.9986683136912665e-23,1.56918618697862e-42
10707.429544999999,933.9309642872837,3.9988605127428106e-23,1.5692616111131503e-42
10707.419544999999,933.9318365151444,3.999052654069125e-23,1.5693370125947305e-42
10707.409545,933.932708744634,3.999244737662661e-23,1.5694123914203982e-42
10707.399545,933.9335809757531,3.9994367635160114e-23,1.5694877475872475e-42
10707.389545,933.9344532085014,3.9996287316216523e-23,1.569563081092325e-42
10707.379545,933.9353254428789,3.999820641972104e-23,1.5696383919326952e-42
10707.369545,933.9361976788857,4.0000124945599233e-23,1.569713680105438e-42
10707.359545,933.9370699165216,4.00020428937766e-23,1.5697889456076293e-42
10707.349545,933.9379421557869,4.000396026417893e-23,1.569864188436357e-42
10707.339544999999,933.9388143966813,4.000587705673176e-23,1.5699394085886987e-42
10707.329545,933.9396866392049,4.000779327136089e-23,1.5700146060617432e-42
10707.319545,933.9405588833578,4.000970890799284e-23,1.5700897808526063e-42
10707.309545,933.9414311291399,4.001162396655332e-23,1.570164932958373e-42
10707.299545,933.9423033765513,4.0013538446968714e-23,1.570240062376154e-42
10707.289545,933.9431756255921,4.0015452349165325e-23,1.5703151691030576e-42
10707.279545,933.944047876262,4.00173656730696e-23,1.5703902531361978e-42
10707.269545,933.9449201285612,4.001927841860811e-23,1.570465314472692e-42
10707.259544999999,933.9457923824897,4.002119058570766e-23,1.5705403531096684e-42
10707.249544999999,933.9466646380474,4.0023102174294885e-23,1.5706153690442485e-42
10707.239545,933.9475368952343,4.002501318429641e-23,1.5706903622735518e-42
10707.229545,933.9484091540506,4.002692361564003e-23,1.5707653327947455e-42
10707.219545,933.9492814144963,4.002883346825243e-23,1.5708402806049522e-42
10707.209545,933.9501536765712,4.0030742742060966e-23,1.5709152057013212e-42
10707.199545,933.9510259402755,4.0032651436993116e-23,1.570990108081007e-42
10707.189545,933.9518982056089,4.003455955297625e-23,1.5710649877411584e-42
10707.179544999999,933.9527704725718,4.0036467089938036e-23,1.571139844678938e-42
10707.169544999999,933.953642741164,4.0038374047806054e-23,1.571214678891503e-42
10707.159545,933.9545150113853,4.004028042650792e-23,1.5712894903760136e-42
10707.149545,933.9553872832361,4.0042186225972305e-23,1.57136427912967e-42
10707.139545,933.9562595567162,4.0044091446126973e-23,1.5714390451496378e-42
10707.129545,933.9571318318257,4.004599608689985e-23,1.5715137884330884e-42
10707.119545,933.9580041085644,4.0047900148219677e-23,1.5715885089772255e-42
10707.109545,933.9588763869325,4.004980363001442e-23,1.5716632067792226e-42
10707.099545,933.9597486669301,4.005170653221288e-23,1.5717378818362853e-42
10707.089544999999,933.9606209485569,4.00536088547435e-23,1.5718125341456054e-42
10707.079545,933.9614932318128,4.0055510597534977e-23,1.5718871637043852e-42
10707.069545,933.9623655166984,4.005741176051666e-23,1.5719617705098518e-42
10707.059545,933.9632378032134,4.0059312343617214e-23,1.572036354559206e-42
10707.049545,933.9641100913576,4.006121234676584e-23,1.5721109158496694e-42
10707.039545,933.9649823811312,4.0063111769891653e-23,1.5721854543784602e-42
10707.029545,933.9658546725343,4.0065010612923964e-23,1.5722599701428047e-42
10707.019545,933.9667269655666,4.0066908875792413e-23,1.5723344631399415e-42
10707.009544999999,933.9675992602284,4.006880655842639e-23,1.5724089333670995e-42
10706.999544999999,933.9684715565196,4.007070366075559e-23,1.57248338082152e-42
10706.989545,933.96934385444,4.007260018270952e-23,1.5725578055004368e-42
10706.979545,933.97021615399,4.0074496124218676e-23,1.572632207401122e-42
10706.969545,933.9710884551694,4.007639148521292e-23,1.5727065865208235e-42
10706.959545,933.9719607579782,4.0078286265622306e-23,1.5727809428567963e-42
10706.949545,933.9728330624164,4.0080180465377034e-23,1.5728552764063014e-42
10706.939545,933.973705368484,4.0082074084407384e-23,1.5729295871666025e-42
10706.929544999999,933.9745776761811,4.008396712264391e-23,1.5730038751349745e-42
10706.919544999999,933.9754499855076,4.008585958001743e-23,1.5730781403087027e-42
10706.909545,933.9763222964633,4.0087751456457987e-23,1.5731523826850415e-42
10706.899545,933.9771946090486,4.0089642751897405e-23,1.5732266022613157e-42
10706.889545,933.9780669232634,4.009153346626604e-23,1.573300799034792e-42
10706.879545,933.9789392391077,4.009342359949484e-23,1.573374973002761e-42
10706.869545,933.9798115565814,4.009531315151548e-23,1.573449124162541e-42
10706.859545,933.9806838756846,4.009720212225856e-23,1.5735232525114094e-42
10706.849545,933.9815561964172,4.009909051165611e-23,1.5735973580466977e-42
10706.839544999999,933.9824285187792,4.010097831963942e-23,1.5736714407657106e-42
10706.829545,933.9833008427706,4.0102865546139557e-23,1.573745500665742e-42
10706.819545,933.9841731683916,4.0104752191089024e-23,1.5738195377441437e-42
10706.809545,933.9850454956421,4.010663825441973e-23,1.573893551998244e-42
10706.799545,933.9859178245221,4.0108523736063225e-23,1.573967543425356e-42
10706.789545,933.9867901550315,4.011040863595163e-23,1.574041512022816e-42
10706.779545,933.9876624871705,4.011229295401741e-23,1.574115457787974e-42
10706.769545,933.9885348209389,4.011417669019258e-23,1.5741893807181622e-42
10706.759544999999,933.9894071563368,4.011605984440975e-23,1.574263280810736e-42
10706.749544999999,933.9902794933643,4.011794241660156e-23,1.574337158063052e-42
10706.739545,933.9911518320212,4.011982440670003e-23,1.5744110124724422e-42
10706.729545,933.9920241723075,4.012170581463877e-23,1.5744848440363013e-42
10706.719545,933.9928965142236,4.012358664035046e-23,1.5745586527519877e-42
10706.709545,933.993768857769,4.0125466883768036e-23,1.5746324386168697e-42
10706.699545,933.9946412029442,4.012734654482438e-23,1.5747062016283133e-42
10706.689545,933.9955135497487,4.012922562345312e-23,1.5747799417837138e-42
10706.679544999999,933.9963858981829,4.0131104119587233e-23,1.574853659080441e-42
10706.669544999999,933.9972582482466,4.013298203316042e-23,1.5749273535158933e-42
10706.659545,933.9981305999396,4.013485936410592e-23,1.5750010250874507e-42
10706.649545,933.9990029532623,4.0136736112358076e-23,1.575074673792537e-42
10706.639545,933.9998753082147,4.0138612277850255e-23,1.5751482996285365e-42
10706.629545,934.0007476647966,4.014048786051634e-23,1.5752219025928555e-42
10706.619545,934.001620023008,4.014236286029067e-23,1.5752954826829168e-42
10706.609545,934.002492382849,4.0144237277107106e-23,1.575369039896125e-42
10706.599545,934.0033647443196,4.0146111110900046e-23,1.575442574229906e-42
10706.589544999999,934.0042371074197,4.0147984361603795e-23,1.575516085681681e-42
10706.579545,934.0051094721493,4.014985702915238e-23,1.5755895742488618e-42
10706.569545,934.0059818385087,4.0151729113481544e-23,1.5756630399289266e-42
10706.559545,934.0068542064976,4.015360061452523e-23,1.5757364827192827e-42
10706.549545,934.007726576116,4.01554715322185e-23,1.5758099026173822e-42
10706.539545,934.0085989473642,4.0157341866496165e-23,1.575883299620667e-42
10706.529545,934.0094713202419,4.015921161729351e-23,1.575956673726597e-42
10706.519545,934.0103436947493,4.016108078454539e-23,1.5760300249326167e-42
10706.509544999999,934.0112160708862,4.0162949368187446e-23,1.576103353236199e-42
10706.499544999999,934.0120884486528,4.0164817368154866e-23,1.576176658634802e-42
10706.489545,934.0129608280489,4.016668478438289e-23,1.5762499411258834e-42
10706.479545,934.0138332090747,4.0168551616807736e-23,1.5763232007069403e-42
10706.469545,934.0147055917301,4.0170417865365075e-23,1.5763964373754487e-42
10706.459545,934.0155779760153,4.017228352999054e-23,1.5764696511288823e-42
10706.449545,934.01645036193,4.017414861062032e-23,1.5765428419647373e-42
10706.439545,934.0173227494744,4.0176013107190404e-23,1.576616009880501e-42
10706.429544999999,934.0181951386485,4.0177877019636926e-23,1.5766891548736682e-42
10706.419544999999,934.0190675294522,4.0179740347896305e-23,1.576762276941743e-42
10706.409545,934.0199399218853,4.018160309190448e-23,1.576835376082212e-42
10706.399545,934.0208123159483,4.018346525159918e-23,1.576908452292631e-42
10706.389545,934.021684711641,4.0185326826916205e-23,1.576981505570481e-42
10706.379545,934.0225571089634,4.018718781779239e-23,1.5770545359132825e-42
10706.369545,934.0234295079155,4.0189048224164927e-23,1.577127543318572e-42
10706.359545,934.0243019084971,4.019090804597063e-23,1.5772005277838692e-42
10706.349545,934.0251743107086,4.01927672831466e-23,1.5772734893067054e-42
10706.339544999999,934.0260467145497,4.019462593563009e-23,1.577346427884619e-42
10706.329545,934.0269191200204,4.0196484003358487e-23,1.5774193435151524e-42
10706.319545,934.0277915271209,4.0198341486269386e-23,1.577492236195857e-42
10706.309545,934.0286639358511,4.020019838430023e-23,1.5775651059242776e-42
10706.299545,934.029536346211,4.020205469738882e-23,1.5776379526979736e-42
10706.289545,934.0304087582007,4.0203910425472875e-23,1.5777107765145007e-42
10706.279545,934.0312811718201,4.020576556849039e-23,1.5777835773714255e-42
10706.269545,934.0321535870692,4.020762012637927e-23,1.5778563552663117e-42
10706.259544999999,934.033026003948,4.020947409907775e-23,1.577929110196735e-42
10706.249544999999,934.0338984224566,4.021132748652421e-23,1.578001842160278e-42
10706.239545,934.0347708425946,4.0213180288656696e-23,1.5780745511545084e-42
10706.229545,934.0356432643626,4.0215032505414106e-23,1.578147237177029e-42
10706.219545,934.0365156877605,4.0216884136735045e-23,1.5782199002254305e-42
10706.209545,934.037388112788,4.021873518255803e-23,1.5782925402973002e-42
10706.199545,934.0382605394453,4.0220585642821937e-23,1.5783651573902392e-42
10706.189545,934.0391329677324,4.0222435517465745e-23,1.578437751501853e-42
10706.179544999999,934.0400053976491,4.022428480642857e-23,1.578510322629752e-42
10706.169544999999,934.0408778291958,4.0226133509649443e-23,1.5785828707715444e-42
10706.159545,934.0417502623719,4.0227981627067576e-23,1.578655395924844e-42
10706.149545,934.0426226971781,4.0229829158623027e-23,1.5787278980872988e-42
10706.139545,934.043495133614,4.02316761042547e-23,1.5788003772565114e-42
10706.129545,934.0443675716797,4.023352246390222e-23,1.578872833430112e-42
10706.119545,934.0452400113752,4.02353682375058e-23,1.5789452666057547e-42
10706.109545,934.0461124527005,4.023721342500486e-23,1.579017676781062e-42
10706.099545,934.0469848956557,4.023905802633958e-23,1.579090063953687e-42
10706.089544999999,934.0478573402405,4.024090204145019e-23,1.5791624281212836e-42
10706.079545,934.0487297864552,4.0242745470276417e-23,1.5792347692814866e-42
10706.069545,934.0496022342996,4.0244588312759024e-23,1.5793070874319714e-42
10706.059545,934.050474683774,4.024643056883838e-23,1.579379382570398e-42
10706.049545,934.0513471348783,4.0248272238455054e-23,1.579451654694434e-42
10706.039545,934.0522195876123,4.0250113321549523e-23,1.5795239038017437e-42
10706.029545,934.0530920419761,4.025195381806289e-23,1.579596129890016e-42
10706.019545,934.0539644979698,4.025379372793561e-23,1.5796683329569137e-42
10706.009544999999,934.0548369555934,4.025563305110901e-23,1.579740513000135e-42
10705.999544999999,934.0557094148467,4.0257471787524193e-23,1.579812670017368e-42
10705.989545,934.0565818757298,4.0259309937121946e-23,1.5798848040062892e-42
10705.979545,934.0574543382429,4.026114749984437e-23,1.5799569149646266e-42
10705.969545,934.0583268023859,4.0262984475632566e-23,1.5800290028900685e-42
10705.959545,934.0591992681586,4.026482086442807e-23,1.5801010677803213e-42
10705.949545,934.0600717355613,4.0266656666172555e-23,1.5801731096330953e-42
10705.939545,934.060944204594,4.026849188080801e-23,1.5802451284461146e-42
10705.929544999999,934.0618166752564,4.027032650827602e-23,1.5803171242170868e-42
10705.919544999999,934.0626891475487,4.027216054851894e-23,1.580389096943749e-42
10705.909545,934.0635616214707,4.027399400147835e-23,1.5804610466238094e-42
10705.899545,934.0644340970229,4.0275826867097385e-23,1.5805329732550365e-42
10705.889545,934.0653065742049,4.027765914531787e-23,1.580604876835147e-42
10705.879545,934.0661790530169,4.0279490836082524e-23,1.580676757361893e-42
10705.869545,934.0670515334587,4.028132193933371e-23,1.580748614833013e-42
10705.859545,934.0679240155304,4.0283152455014273e-23,1.580820449246264e-42
10705.849545,934.068796499232,4.028498238306698e-23,1.5808922605993996e-42
10705.839544999999,934.0696689845636,4.028681172343495e-23,1.580964048890188e-42
10705.829545,934.070541471525,4.028864047606064e-23,1.5810358141163713e-42
10705.819545,934.0714139601164,4.029046864088803e-23,1.5811075562757506e-42
10705.809545,934.0722864503377,4.0292296217859995e-23,1.5811792753660846e-42
10705.799545,934.073158942189,4.029412320692018e-23,1.5812509713851612e-42
10705.789545,934.0740314356702,4.0295949608011754e-23,1.581322644330751e-42
10705.779545,934.0749039307815,4.0297775421078483e-23,1.5813942942006466e-42
10705.769545,934.0757764275227,4.0299600646064174e-23,1.581465920992643e-42
10705.759544999999,934.0766489258938,4.0301425282912513e-23,1.5815375247045302e-42
10705.749544999999,934.0775214258948,4.030324933156756e-23,1.5816091053341133e-42
